"CUSTOMER_ID","NAME","CITY","SIGNUP_DATE","TARIFF_ID"
6313,Burak,OSMANİYE,2026-11-05 00:00:00.000,4
6319,Emre,AMASYA,2027-03-10 00:00:00.000,4
6320,Emine,MUŞ,2025-03-12 00:00:00.000,4
6321,Yasemin,TEKİRDAĞ,2027-09-01 00:00:00.000,4
6323,Muhammed,BİTLİS,2026-04-12 00:00:00.000,4
6324,Abdullah,ANKARA,2026-02-01 00:00:00.000,4
6327,Süleyman,TEKİRDAĞ,2025-02-06 00:00:00.000,4
6328,Sevim,AYDIN,2028-03-03 00:00:00.000,4
6332,İsmail,İZMİR,2025-07-05 00:00:00.000,4
6335,Murat,KONYA,2026-01-04 00:00:00.000,4
6336,Abdullah,SİVAS,2027-03-11 00:00:00.000,4
6337,Mehmet,KIRŞEHİR,2025-01-08 00:00:00.000,4
6341,Furkan,İSTANBUL,2026-07-08 00:00:00.000,4
6342,Fatma,SİNOP,2026-12-04 00:00:00.000,4
6353,Metin,ANKARA,2027-09-02 00:00:00.000,4
6356,Zeynep,ŞIRNAK,2026-11-04 00:00:00.000,4
6364,İbrahim,ERZURUM,2027-07-03 00:00:00.000,4
6365,Yasin,SİİRT,2028-07-01 00:00:00.000,4
6367,Ömer,SAKARYA,2027-04-04 00:00:00.000,4
6368,Mustafa,ISPARTA,2025-05-05 00:00:00.000,4
6370,Zehra,KASTAMONU,2026-08-03 00:00:00.000,4
6373,Furkan,ORDU,2025-07-04 00:00:00.000,4
6379,Osman,EDİRNE,2026-06-06 00:00:00.000,4
6381,Sevim,BOLU,2027-05-11 00:00:00.000,4
6393,Kübra,KÜTAHYA,2025-09-07 00:00:00.000,4
6399,Yasemin,BATMAN,2026-05-11 00:00:00.000,4
6402,Songül,ÇANAKKALE,2026-01-04 00:00:00.000,4
6403,Fadime,BOLU,2026-12-01 00:00:00.000,4
6404,Recep,TUNCELİ,2026-12-07 00:00:00.000,4
6407,Mustafa,KIRŞEHİR,2028-01-02 00:00:00.000,4
6411,Zeynep,MARDİN,2026-05-09 00:00:00.000,4
6412,Sevim,SAMSUN,2027-05-12 00:00:00.000,4
6413,Hülya,ERZURUM,2025-12-11 00:00:00.000,4
6418,Metin,BATMAN,2026-10-11 00:00:00.000,4
6109,Hacer,İSTANBUL,2027-08-01 00:00:00.000,4
6112,Sevim,ORDU,2027-09-02 00:00:00.000,4
6113,Merve,KAYSERİ,2025-08-05 00:00:00.000,4
6115,Recep,SAKARYA,2026-01-01 00:00:00.000,4
6120,Havva,BİNGÖL,2027-06-08 00:00:00.000,4
6122,Recep,ORDU,2025-12-05 00:00:00.000,4
6126,Havva,AKSARAY,2026-03-11 00:00:00.000,4
6132,Serkan,KIRIKKALE,2026-08-12 00:00:00.000,4
6139,Özlem,RİZE,2026-09-01 00:00:00.000,4
6152,Aysel,GİRESUN,2026-07-06 00:00:00.000,4
6156,Aynur,KIRŞEHİR,2026-05-12 00:00:00.000,4
6162,Melek,EDİRNE,2026-05-10 00:00:00.000,4
6163,Fatih,KIRŞEHİR,2025-12-10 00:00:00.000,4
6172,Hakan,BURSA,2027-08-03 00:00:00.000,4
6177,Ahmet,EDİRNE,2026-12-11 00:00:00.000,4
6180,Ayşegül,KİLİS,2028-06-01 00:00:00.000,4
6183,Songül,MANİSA,2028-05-01 00:00:00.000,4
6184,Özlem,KARAMAN,2026-07-08 00:00:00.000,4
6188,Abdullah,ŞIRNAK,2025-07-07 00:00:00.000,4
6192,Enes,KARABÜK,2026-04-04 00:00:00.000,4
6193,Merve,AYDIN,2027-09-02 00:00:00.000,4
6194,Yusuf,MUĞLA,2027-10-03 00:00:00.000,4
6197,Yusuf,ŞANLIURFA,2027-10-03 00:00:00.000,4
6199,Ali,ISPARTA,2026-08-03 00:00:00.000,4
6203,Meryem,GAZİANTEP,2026-06-06 00:00:00.000,4
6212,Kadir,UŞAK,2027-05-08 00:00:00.000,4
6222,Rabia,UŞAK,2027-06-10 00:00:00.000,4
6225,Sultan,MUĞLA,2026-04-08 00:00:00.000,4
6228,Emine,GİRESUN,2026-04-11 00:00:00.000,4
6231,Ömer,ERZURUM,2026-03-07 00:00:00.000,4
6234,Merve,BURDUR,2028-03-01 00:00:00.000,4
6237,Hacer,TRABZON,2026-08-05 00:00:00.000,4
6240,Elif,BALIKESİR,2026-09-01 00:00:00.000,4
6245,Burak,ŞANLIURFA,2027-06-09 00:00:00.000,4
6256,Abdullah,TEKİRDAĞ,2026-10-07 00:00:00.000,4
6259,Hakan,MERSİN,2027-03-05 00:00:00.000,4
5957,Emre,ADIYAMAN,2028-05-01 00:00:00.000,4
5958,Aysel,ARTVİN,2025-02-11 00:00:00.000,4
5965,Merve,İSTANBUL,2026-07-08 00:00:00.000,4
5972,Ahmet,KAYSERİ,2026-06-07 00:00:00.000,4
5975,Ali,İZMİR,2025-10-04 00:00:00.000,4
5976,Hülya,VAN,2026-07-01 00:00:00.000,4
5981,Büşra,SAKARYA,2028-03-01 00:00:00.000,4
5986,Hatice,SİNOP,2026-07-01 00:00:00.000,4
5992,Fadime,SAMSUN,2026-06-04 00:00:00.000,4
5993,Yasin,ARDAHAN,2027-06-04 00:00:00.000,4
5995,Ömer,BATMAN,2026-03-08 00:00:00.000,4
5997,Furkan,DÜZCE,2027-05-04 00:00:00.000,4
6009,Enes,KIRŞEHİR,2027-06-03 00:00:00.000,4
6019,Yağmur,YALOVA,2027-06-02 00:00:00.000,4
6020,Aynur,BURDUR,2026-06-07 00:00:00.000,4
6021,Yasemin,BİTLİS,2027-05-06 00:00:00.000,4
6022,Büşra,GAZİANTEP,2026-06-03 00:00:00.000,4
6023,Merve,KARAMAN,2027-03-08 00:00:00.000,4
6031,Adem,BARTIN,2025-11-05 00:00:00.000,4
6032,Aynur,KİLİS,2027-04-05 00:00:00.000,4
6034,Songül,AMASYA,2026-10-12 00:00:00.000,4
6035,Recep,BURDUR,2026-02-04 00:00:00.000,4
6037,İbrahim,KIRKLARELİ,2026-07-10 00:00:00.000,4
6042,Zeynep,YALOVA,2026-10-02 00:00:00.000,4
6052,Fadime,EDİRNE,2027-11-01 00:00:00.000,4
6053,Osman,İZMİR,2026-01-06 00:00:00.000,4
6065,Dilek,AĞRI,2027-02-11 00:00:00.000,4
6069,Murat,KASTAMONU,2027-04-04 00:00:00.000,4
6070,Adem,KASTAMONU,2025-07-09 00:00:00.000,4
6072,Enes,YOZGAT,2025-07-05 00:00:00.000,4
6077,Muhammed,MARDİN,2027-08-01 00:00:00.000,4
6082,Zehra,GAZİANTEP,2025-12-07 00:00:00.000,4
6083,Hacer,ESKİŞEHİR,2025-05-05 00:00:00.000,4
6086,Abdullah,MALATYA,2026-06-03 00:00:00.000,4
6091,Mustafa,SİVAS,2025-08-10 00:00:00.000,4
6095,Recep,MERSİN,2027-11-03 00:00:00.000,4
6096,Burak,BOLU,2027-01-08 00:00:00.000,4
6100,Kadir,ÇANKIRI,2026-05-04 00:00:00.000,4
6105,Havva,ISPARTA,2026-06-07 00:00:00.000,4
5802,Mustafa,MALATYA,2026-11-05 00:00:00.000,4
5804,Recep,DENİZLİ,2027-01-01 00:00:00.000,4
5811,Rabia,KASTAMONU,2027-07-10 00:00:00.000,4
5814,Ömer,ARDAHAN,2025-12-07 00:00:00.000,4
5817,Sevim,MUŞ,2026-05-03 00:00:00.000,4
5818,Abdullah,MERSİN,2026-04-08 00:00:00.000,4
5821,Hakan,ARDAHAN,2027-05-05 00:00:00.000,4
5823,Fatih,NEVŞEHİR,2026-06-07 00:00:00.000,4
5830,Büşra,GAZİANTEP,2025-01-11 00:00:00.000,4
5833,Hakan,KARAMAN,2028-02-01 00:00:00.000,4
5838,Elif,KAYSERİ,2025-12-07 00:00:00.000,4
5852,Ömer,KONYA,2025-12-06 00:00:00.000,4
5854,Ramazan,KARS,2026-05-04 00:00:00.000,4
5855,Ahmet,ARDAHAN,2025-10-11 00:00:00.000,4
5856,Kadir,SİİRT,2026-06-02 00:00:00.000,4
5865,Enes,BAYBURT,2025-09-04 00:00:00.000,4
5869,Osman,ERZURUM,2026-03-07 00:00:00.000,4
5876,Rabia,BURSA,2026-10-07 00:00:00.000,4
5884,Esra,DÜZCE,2025-09-08 00:00:00.000,4
5885,Hasan,BALIKESİR,2026-02-03 00:00:00.000,4
5891,Burak,DÜZCE,2025-08-09 00:00:00.000,4
5899,Aysel,KOCAELİ,2027-01-09 00:00:00.000,4
5904,Büşra,UŞAK,2026-05-05 00:00:00.000,4
5905,Kübra,ARTVİN,2025-11-11 00:00:00.000,4
5913,Merve,GÜMÜŞHANE,2027-05-12 00:00:00.000,4
5918,Burak,MALATYA,2025-11-12 00:00:00.000,4
5920,Kadir,ARTVİN,2026-12-02 00:00:00.000,4
5921,Meryem,ŞANLIURFA,2026-02-04 00:00:00.000,4
5928,Aysel,BATMAN,2027-05-04 00:00:00.000,4
5929,Serkan,KARS,2025-11-08 00:00:00.000,4
5930,Merve,MARDİN,2026-09-03 00:00:00.000,4
5931,Ayşegül,MALATYA,2025-01-09 00:00:00.000,4
5932,Ali,DÜZCE,2025-02-05 00:00:00.000,4
5933,Leyla,BARTIN,2027-03-02 00:00:00.000,4
5934,Aynur,ERZURUM,2026-06-11 00:00:00.000,4
5938,Rabia,AKSARAY,2027-05-03 00:00:00.000,4
5948,Dilek,ISPARTA,2025-06-07 00:00:00.000,4
5639,Sevim,HATAY,2027-09-03 00:00:00.000,4
5642,Ayşegül,KIRKLARELİ,2028-06-01 00:00:00.000,4
5645,Metin,KARS,2026-01-09 00:00:00.000,4
5647,Mehmet,ERZİNCAN,2026-06-09 00:00:00.000,4
5659,Ömer,BARTIN,2027-05-06 00:00:00.000,4
5662,Merve,SİVAS,2026-01-08 00:00:00.000,4
5664,Hacer,ZONGULDAK,2025-12-12 00:00:00.000,4
5665,Songül,YOZGAT,2028-06-01 00:00:00.000,4
5669,Esra,BİTLİS,2025-02-06 00:00:00.000,4
5671,Ahmet,SİVAS,2026-06-12 00:00:00.000,4
5673,Tuğba,YALOVA,2026-10-06 00:00:00.000,4
5674,Zehra,ANTALYA,2027-03-11 00:00:00.000,4
5681,Recep,AYDIN,2026-06-09 00:00:00.000,4
5685,Burak,EDİRNE,2026-12-12 00:00:00.000,4
5689,Furkan,NEVŞEHİR,2026-07-08 00:00:00.000,4
5691,Ahmet,SİNOP,2026-11-03 00:00:00.000,4
5695,Zehra,ANTALYA,2025-01-12 00:00:00.000,4
5698,Furkan,BURSA,2026-11-10 00:00:00.000,4
5701,Büşra,SAKARYA,2026-06-01 00:00:00.000,4
5702,Leyla,KIRŞEHİR,2025-02-12 00:00:00.000,4
5705,Hacer,TRABZON,2026-04-03 00:00:00.000,4
5710,Fatma,KARS,2026-08-11 00:00:00.000,4
5728,Kadir,DÜZCE,2026-07-06 00:00:00.000,4
5730,Mehmet,OSMANİYE,2027-02-04 00:00:00.000,4
5731,Kübra,KIRKLARELİ,2025-12-11 00:00:00.000,4
5732,Dilek,SAMSUN,2027-05-09 00:00:00.000,4
5734,Zeynep,KOCAELİ,2027-10-03 00:00:00.000,4
5735,Hasan,ERZURUM,2028-05-01 00:00:00.000,4
5737,Burak,VAN,2027-02-09 00:00:00.000,4
5739,Özlem,MUŞ,2026-06-07 00:00:00.000,4
5746,Büşra,ORDU,2027-06-05 00:00:00.000,4
5748,Ayşe,EDİRNE,2026-05-11 00:00:00.000,4
5750,Muhammed,BİTLİS,2025-01-06 00:00:00.000,4
5752,Fadime,YOZGAT,2027-12-03 00:00:00.000,4
5761,Yağmur,HAKKARİ,2026-10-11 00:00:00.000,4
5764,Yağmur,TUNCELİ,2027-03-02 00:00:00.000,4
5767,Metin,ÇANAKKALE,2026-04-11 00:00:00.000,4
5770,Yasin,MALATYA,2027-02-06 00:00:00.000,4
5772,Mehmet,ŞANLIURFA,2027-05-04 00:00:00.000,4
5773,Havva,ANTALYA,2026-01-09 00:00:00.000,4
5776,Özlem,SİVAS,2026-11-04 00:00:00.000,4
5778,Murat,SİVAS,2027-04-12 00:00:00.000,4
5780,Hakan,ADIYAMAN,2026-01-04 00:00:00.000,4
5784,Osman,İSTANBUL,2026-04-08 00:00:00.000,4
5792,Hacer,KAHRAMANMARAŞ,2027-02-12 00:00:00.000,4
5482,İsmail,BOLU,2025-01-05 00:00:00.000,4
5483,Hacer,KİLİS,2025-09-12 00:00:00.000,4
5488,Hacer,ÇANAKKALE,2026-07-02 00:00:00.000,4
5494,Hacer,KASTAMONU,2027-03-06 00:00:00.000,4
5498,Zehra,SİİRT,2026-07-04 00:00:00.000,4
5510,Ömer,DÜZCE,2027-03-02 00:00:00.000,4
5516,Fadime,IĞDIR,2025-07-11 00:00:00.000,4
5521,Elif,GÜMÜŞHANE,2026-01-06 00:00:00.000,4
5524,Hasan,HAKKARİ,2027-04-05 00:00:00.000,4
5538,İbrahim,YALOVA,2026-12-11 00:00:00.000,4
5548,Mustafa,RİZE,2027-01-12 00:00:00.000,4
5552,Fatma,BİTLİS,2026-08-02 00:00:00.000,4
5553,Muhammed,ELAZIĞ,2026-02-04 00:00:00.000,4
5554,Zehra,BURDUR,2025-03-12 00:00:00.000,4
5558,Adem,BATMAN,2026-11-12 00:00:00.000,4
5561,Metin,BARTIN,2026-09-03 00:00:00.000,4
5562,Adem,AYDIN,2027-04-08 00:00:00.000,4
5568,Mahmut,ADANA,2026-12-05 00:00:00.000,4
5569,Adem,DÜZCE,2027-06-02 00:00:00.000,4
5575,Melek,MERSİN,2025-01-07 00:00:00.000,4
5581,Hasan,ARDAHAN,2026-05-11 00:00:00.000,4
5583,Fadime,KOCAELİ,2026-11-03 00:00:00.000,4
5589,Enes,HAKKARİ,2025-12-07 00:00:00.000,4
5590,Fadime,SAKARYA,2026-02-04 00:00:00.000,4
5595,Melek,TRABZON,2027-05-01 00:00:00.000,4
5601,Recep,ADIYAMAN,2026-08-01 00:00:00.000,4
5605,Rabia,ANTALYA,2026-03-05 00:00:00.000,4
5608,Zehra,KARABÜK,2026-02-10 00:00:00.000,4
5611,Osman,BARTIN,2025-06-08 00:00:00.000,4
5616,Enes,ADIYAMAN,2027-04-09 00:00:00.000,4
5620,Aynur,KIRŞEHİR,2026-11-05 00:00:00.000,4
5623,Meryem,MALATYA,2027-04-08 00:00:00.000,4
5633,Melek,SAMSUN,2027-05-03 00:00:00.000,4
5634,Rabia,DİYARBAKIR,2025-09-12 00:00:00.000,4
5635,Emre,HAKKARİ,2027-05-12 00:00:00.000,4
5326,Hakan,KONYA,2027-10-01 00:00:00.000,4
5329,Murat,ÇANKIRI,2028-03-01 00:00:00.000,4
5333,Fadime,BURSA,2026-01-01 00:00:00.000,4
5340,Aysel,BURSA,2026-11-08 00:00:00.000,4
5345,Sultan,ÇANAKKALE,2026-09-12 00:00:00.000,4
5346,Dilek,ERZİNCAN,2025-12-05 00:00:00.000,4
5348,Ayşe,DENİZLİ,2025-10-08 00:00:00.000,4
5350,Serkan,NİĞDE,2027-06-07 00:00:00.000,4
5357,İsmail,KARS,2026-06-10 00:00:00.000,4
5359,Aynur,AĞRI,2025-07-11 00:00:00.000,4
5367,Özlem,UŞAK,2027-02-05 00:00:00.000,4
5370,İbrahim,DİYARBAKIR,2027-06-03 00:00:00.000,4
5374,Hülya,KIRŞEHİR,2027-04-12 00:00:00.000,4
5380,Tuğba,TUNCELİ,2027-06-05 00:00:00.000,4
5383,Yağmur,BOLU,2027-03-02 00:00:00.000,4
5387,Hatice,RİZE,2026-04-02 00:00:00.000,4
5388,Aysel,MERSİN,2026-02-08 00:00:00.000,4
5390,Songül,SİNOP,2027-01-02 00:00:00.000,4
5393,Fadime,KİLİS,2025-10-05 00:00:00.000,4
5395,Recep,ORDU,2025-01-11 00:00:00.000,4
5396,Recep,ARDAHAN,2025-12-11 00:00:00.000,4
5399,Murat,SİVAS,2027-12-02 00:00:00.000,4
5402,Recep,ANTALYA,2025-01-09 00:00:00.000,4
5405,Melek,ELAZIĞ,2025-10-04 00:00:00.000,4
5407,Metin,BİTLİS,2025-10-10 00:00:00.000,4
5409,Rabia,TOKAT,2026-05-03 00:00:00.000,4
5410,Tuğba,ANTALYA,2026-12-09 00:00:00.000,4
5413,Ayşe,UŞAK,2026-04-04 00:00:00.000,4
5417,Serkan,UŞAK,2025-11-07 00:00:00.000,4
5418,Leyla,IĞDIR,2028-07-03 00:00:00.000,4
5419,Songül,KONYA,2025-01-05 00:00:00.000,4
5423,Recep,OSMANİYE,2026-07-05 00:00:00.000,4
5424,Furkan,ARDAHAN,2027-03-11 00:00:00.000,4
5438,Enes,AKSARAY,2027-02-03 00:00:00.000,4
5440,Ali,DİYARBAKIR,2027-03-09 00:00:00.000,4
5441,Leyla,ERZURUM,2025-05-09 00:00:00.000,4
5443,Tuğba,UŞAK,2026-01-12 00:00:00.000,4
5444,Hülya,KARAMAN,2026-01-05 00:00:00.000,4
5447,Fadime,ADIYAMAN,2027-07-12 00:00:00.000,4
5450,İsmail,BOLU,2027-12-03 00:00:00.000,4
5464,Emre,ERZURUM,2026-03-04 00:00:00.000,4
5471,Aysel,DENİZLİ,2026-07-09 00:00:00.000,4
5168,Osman,KAYSERİ,2026-01-01 00:00:00.000,4
5170,Fatma,DÜZCE,2028-01-02 00:00:00.000,4
5176,Ömer,YALOVA,2026-04-02 00:00:00.000,4
5177,Adem,KASTAMONU,2026-06-09 00:00:00.000,4
5178,Emre,AYDIN,2027-02-08 00:00:00.000,4
5187,İbrahim,MARDİN,2025-09-10 00:00:00.000,4
5192,Meryem,DÜZCE,2026-03-04 00:00:00.000,4
5193,Ramazan,HATAY,2026-02-06 00:00:00.000,4
5195,Fatih,RİZE,2026-02-12 00:00:00.000,4
5205,Ayşegül,AFYONKARAHİSAR,2026-03-06 00:00:00.000,4
5206,Sevim,İZMİR,2025-10-11 00:00:00.000,4
5210,Büşra,BİLECİK,2026-09-06 00:00:00.000,4
5212,Adem,MUĞLA,2026-03-08 00:00:00.000,4
5213,Yağmur,MUĞLA,2026-02-06 00:00:00.000,4
5216,Sevim,MANİSA,2026-06-02 00:00:00.000,4
5217,Songül,ERZURUM,2027-04-05 00:00:00.000,4
5219,Süleyman,BALIKESİR,2027-07-01 00:00:00.000,4
5220,Mustafa,UŞAK,2026-10-04 00:00:00.000,4
5222,Leyla,ERZİNCAN,2025-10-10 00:00:00.000,4
5239,Serkan,ISPARTA,2026-08-08 00:00:00.000,4
5240,Emre,ÇANKIRI,2025-03-06 00:00:00.000,4
5246,Hülya,ÇORUM,2025-07-12 00:00:00.000,4
5252,Songül,DENİZLİ,2025-01-09 00:00:00.000,4
5255,Elif,SAMSUN,2025-01-12 00:00:00.000,4
5256,İsmail,TOKAT,2027-10-03 00:00:00.000,4
5257,Elif,EDİRNE,2025-07-06 00:00:00.000,4
5259,Sevim,ANTALYA,2027-09-02 00:00:00.000,4
5262,Adem,YOZGAT,2026-02-04 00:00:00.000,4
5276,Mustafa,EDİRNE,2026-04-04 00:00:00.000,4
5284,Zeynep,İZMİR,2027-12-03 00:00:00.000,4
5288,Halil,BURSA,2025-02-06 00:00:00.000,4
5291,Özlem,ÇORUM,2027-03-03 00:00:00.000,4
5296,Yasin,ÇORUM,2025-02-07 00:00:00.000,4
5297,Büşra,VAN,2025-10-12 00:00:00.000,4
5298,Hasan,AMASYA,2026-07-08 00:00:00.000,4
5299,Ömer,DÜZCE,2025-07-10 00:00:00.000,4
5305,Fadime,AYDIN,2026-10-10 00:00:00.000,4
5306,Yusuf,KİLİS,2025-10-08 00:00:00.000,4
5307,Dilek,KARABÜK,2027-06-05 00:00:00.000,4
5310,Meryem,ÇANKIRI,2028-04-02 00:00:00.000,4
5313,Süleyman,ÇANKIRI,2026-09-08 00:00:00.000,4
5314,Dilek,KAYSERİ,2025-05-10 00:00:00.000,4
5315,Melek,VAN,2027-02-05 00:00:00.000,4
5316,Merve,MUŞ,2026-04-05 00:00:00.000,4
5322,Osman,KARABÜK,2025-08-12 00:00:00.000,4
5013,Yasemin,ŞANLIURFA,2027-06-07 00:00:00.000,4
5014,Ayşegül,TEKİRDAĞ,2027-03-10 00:00:00.000,4
5019,Zeynep,MALATYA,2026-02-02 00:00:00.000,4
5029,Enes,HATAY,2026-07-04 00:00:00.000,4
5031,Ramazan,GAZİANTEP,2027-01-04 00:00:00.000,4
5032,Yağmur,BİTLİS,2026-05-04 00:00:00.000,4
5035,Merve,VAN,2026-08-07 00:00:00.000,4
5036,Emine,ORDU,2025-07-08 00:00:00.000,4
5037,Emine,SİNOP,2025-05-08 00:00:00.000,4
5045,Metin,AYDIN,2025-02-07 00:00:00.000,4
5048,Hacer,SİİRT,2027-06-07 00:00:00.000,4
5049,Zehra,BİNGÖL,2026-02-12 00:00:00.000,4
5053,Hacer,YALOVA,2026-09-08 00:00:00.000,4
5058,Yağmur,BURDUR,2027-10-01 00:00:00.000,4
5063,Yusuf,KIRIKKALE,2028-07-01 00:00:00.000,4
5064,Dilek,SİVAS,2027-07-02 00:00:00.000,4
5070,Ömer,RİZE,2025-01-09 00:00:00.000,4
5071,Furkan,BİTLİS,2026-06-08 00:00:00.000,4
5073,Ali,IĞDIR,2026-03-07 00:00:00.000,4
5075,Meryem,ESKİŞEHİR,2027-04-02 00:00:00.000,4
5084,Recep,MERSİN,2026-12-07 00:00:00.000,4
5085,Burak,KARAMAN,2027-06-07 00:00:00.000,4
5086,Recep,ARDAHAN,2025-06-07 00:00:00.000,4
5087,İsmail,TUNCELİ,2025-06-12 00:00:00.000,4
5089,Kadir,BARTIN,2026-07-03 00:00:00.000,4
5090,Yağmur,SAMSUN,2026-01-11 00:00:00.000,4
5093,Ayşegül,MERSİN,2026-02-01 00:00:00.000,4
5097,Ayşegül,ŞIRNAK,2025-11-08 00:00:00.000,4
5107,Mustafa,ŞANLIURFA,2026-03-10 00:00:00.000,4
5108,Enes,MARDİN,2027-01-07 00:00:00.000,4
5121,Zehra,NEVŞEHİR,2026-01-09 00:00:00.000,4
5125,Zehra,BALIKESİR,2026-09-04 00:00:00.000,4
5126,Havva,GAZİANTEP,2026-02-01 00:00:00.000,4
5131,Merve,OSMANİYE,2027-10-02 00:00:00.000,4
5141,Kadir,AYDIN,2027-02-07 00:00:00.000,4
5142,Havva,TUNCELİ,2026-08-05 00:00:00.000,4
5143,Kübra,ÇORUM,2026-08-05 00:00:00.000,4
5145,Ömer,ŞANLIURFA,2026-05-04 00:00:00.000,4
5146,Yusuf,NEVŞEHİR,2025-05-06 00:00:00.000,4
5153,Ahmet,NEVŞEHİR,2025-11-11 00:00:00.000,4
5156,Fadime,KIRKLARELİ,2026-03-08 00:00:00.000,4
5159,Tuğba,HAKKARİ,2025-11-12 00:00:00.000,4
5162,Aysel,SİVAS,2025-07-06 00:00:00.000,4
4861,Enes,AYDIN,2028-01-03 00:00:00.000,4
4864,Havva,BİLECİK,2025-09-11 00:00:00.000,4
4875,Ömer,MANİSA,2026-06-06 00:00:00.000,4
4877,Melek,BİNGÖL,2026-03-05 00:00:00.000,4
4883,Hülya,BURSA,2025-11-04 00:00:00.000,4
4884,Ali,GAZİANTEP,2026-02-06 00:00:00.000,4
4886,Emine,YOZGAT,2026-12-07 00:00:00.000,4
4894,Muhammed,ADANA,2026-06-02 00:00:00.000,4
4895,Songül,MUĞLA,2028-05-01 00:00:00.000,4
4898,Aysel,KARABÜK,2027-01-07 00:00:00.000,4
4903,Fadime,ERZİNCAN,2027-09-01 00:00:00.000,4
4905,Melek,KIRKLARELİ,2026-06-10 00:00:00.000,4
4906,Murat,RİZE,2027-08-03 00:00:00.000,4
4917,Sultan,AKSARAY,2026-11-04 00:00:00.000,4
4930,Yağmur,DİYARBAKIR,2028-06-03 00:00:00.000,4
4931,Esra,TEKİRDAĞ,2025-12-05 00:00:00.000,4
4939,Özlem,KAHRAMANMARAŞ,2025-11-09 00:00:00.000,4
4944,Recep,KARABÜK,2026-03-06 00:00:00.000,4
4945,Yusuf,NİĞDE,2027-03-03 00:00:00.000,4
4951,Osman,HATAY,2025-07-07 00:00:00.000,4
4952,Yağmur,GAZİANTEP,2026-02-04 00:00:00.000,4
4959,Yağmur,YOZGAT,2026-01-07 00:00:00.000,4
4968,Abdullah,ELAZIĞ,2026-11-03 00:00:00.000,4
4969,Ali,BATMAN,2025-02-10 00:00:00.000,4
4972,Enes,GİRESUN,2026-07-05 00:00:00.000,4
4974,Ali,TUNCELİ,2025-09-04 00:00:00.000,4
4977,Metin,ISPARTA,2026-08-05 00:00:00.000,4
4978,Zeynep,GAZİANTEP,2026-04-08 00:00:00.000,4
4979,Emine,AFYONKARAHİSAR,2026-03-01 00:00:00.000,4
4983,Yusuf,EDİRNE,2025-03-12 00:00:00.000,4
4985,Dilek,ISPARTA,2025-05-08 00:00:00.000,4
4992,Özlem,BİLECİK,2027-05-06 00:00:00.000,4
4993,Hacer,ADANA,2027-01-04 00:00:00.000,4
5001,Ali,BURSA,2026-07-07 00:00:00.000,4
5008,Melek,ÇANKIRI,2025-04-08 00:00:00.000,4
4699,Tuğba,UŞAK,2026-04-07 00:00:00.000,4
4703,İsmail,TRABZON,2026-03-11 00:00:00.000,4
4704,Ahmet,KOCAELİ,2025-09-12 00:00:00.000,4
4705,Emine,ORDU,2026-11-06 00:00:00.000,4
4706,Murat,OSMANİYE,2026-08-10 00:00:00.000,4
4713,Hülya,İZMİR,2025-01-09 00:00:00.000,4
4728,Süleyman,AMASYA,2026-02-05 00:00:00.000,4
4730,Ali,UŞAK,2028-05-01 00:00:00.000,4
4732,Melek,NEVŞEHİR,2026-07-01 00:00:00.000,4
4735,Halil,ERZİNCAN,2027-08-02 00:00:00.000,4
4738,Mahmut,ÇORUM,2027-04-02 00:00:00.000,4
4739,Sultan,KİLİS,2026-09-10 00:00:00.000,4
4745,Hakan,IĞDIR,2026-08-08 00:00:00.000,4
4749,Aynur,BARTIN,2025-08-06 00:00:00.000,4
4751,Enes,SİNOP,2025-04-09 00:00:00.000,4
4753,Merve,BALIKESİR,2026-10-04 00:00:00.000,4
4754,Fatma,BİTLİS,2025-05-09 00:00:00.000,4
4755,Kadir,YALOVA,2025-01-12 00:00:00.000,4
4756,Aysel,KARABÜK,2026-11-04 00:00:00.000,4
4764,Yasemin,NEVŞEHİR,2026-08-11 00:00:00.000,4
4769,Zehra,KIRIKKALE,2027-07-12 00:00:00.000,4
4772,Muhammed,GÜMÜŞHANE,2026-11-05 00:00:00.000,4
4784,Ali,DÜZCE,2026-01-01 00:00:00.000,4
4788,Abdullah,BİNGÖL,2026-03-06 00:00:00.000,4
4790,Büşra,KIRŞEHİR,2025-12-11 00:00:00.000,4
4794,Dilek,ANTALYA,2025-02-08 00:00:00.000,4
4805,Esra,AYDIN,2025-07-04 00:00:00.000,4
4811,Hacer,ANTALYA,2026-12-03 00:00:00.000,4
4814,Ramazan,DİYARBAKIR,2027-07-08 00:00:00.000,4
4816,Melek,MUŞ,2026-07-01 00:00:00.000,4
4825,Songül,RİZE,2025-02-08 00:00:00.000,4
4827,Muhammed,MARDİN,2028-05-03 00:00:00.000,4
4828,Murat,BURDUR,2026-06-05 00:00:00.000,4
4833,Aysel,ADANA,2026-07-03 00:00:00.000,4
4836,Süleyman,BİLECİK,2026-01-04 00:00:00.000,4
4837,Hatice,ANTALYA,2028-01-02 00:00:00.000,4
4840,Abdullah,AMASYA,2026-09-08 00:00:00.000,4
4843,Tuğba,ÇORUM,2027-03-11 00:00:00.000,4
4851,Ramazan,ADANA,2027-04-10 00:00:00.000,4
4853,Sultan,TRABZON,2027-07-08 00:00:00.000,4
4544,Kadir,ÇORUM,2028-04-02 00:00:00.000,4
4548,Rabia,TOKAT,2026-03-01 00:00:00.000,4
4553,İbrahim,YOZGAT,2025-09-07 00:00:00.000,4
